number,values_0,values_1,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
56,0.46511860197314336,0.4391546760545726,2024-12-11 12:08:41.273653,2024-12-11 12:09:08.320558,0 days 00:00:27.046905,0.528207648892788,1.967211301322396,0.03553732037457974,1,29,1287,0.4959920306076495,0.5552476644956001,0.6205249534652991,COMPLETE
57,0.4751841484707103,0.44109977771086195,2024-12-11 12:09:08.321223,2024-12-11 12:09:24.096056,0 days 00:00:15.774833,0.6478927851381397,1.6512702560789245,0.08372563038713246,8,14,527,0.6427942249223957,2.0458528900158077,0.9037678993333866,COMPLETE
58,0.464273169852917,0.43520235188719913,2024-12-11 12:09:24.096785,2024-12-11 12:09:46.372846,0 days 00:00:22.276061,0.7047543222541858,1.8068510295683824,0.2114808038855002,5,1,964,0.9998276197109371,1.6862936174920717,0.6364056499718851,COMPLETE
59,0.4572759265340383,0.45161231639814925,2024-12-11 12:09:46.373518,2024-12-11 12:10:49.022269,0 days 00:01:02.648751,0.5859433533062882,1.3159072290791556,0.005006242619578228,33,44,755,0.7966025361894138,2.600028346540955,0.5645946285561984,COMPLETE
60,0.4706555675489453,0.4339918004434947,2024-12-11 12:10:49.022981,2024-12-11 12:11:31.329550,0 days 00:00:42.306569,0.7494892953423277,2.58831218019521,0.10624071094452958,26,26,1921,1.18563329963936,1.2684429277369347,0.5032235037642101,COMPLETE
61,0.4938930211020188,0.42230043287298435,2024-12-11 12:11:31.330335,2024-12-11 12:12:09.437860,0 days 00:00:38.107525,0.6302950245926239,0.24413511600772386,0.051227953662646666,3,22,1086,0.31688767009764,1.6258540800472663,0.7430191419458931,COMPLETE
62,0.3228145013014454,0.5209508922799694,2024-12-11 12:12:09.438534,2024-12-11 12:12:36.176177,0 days 00:00:26.737643,0.6224304574385318,0.16564699197645671,0.5839841180450682,38,32,1085,0.14498557040683963,0.9820345272131689,0.7396806663407627,COMPLETE
63,0.359457143481322,0.4910007274011045,2024-12-11 12:12:36.176871,2024-12-11 12:13:08.215605,0 days 00:00:32.038734,0.6691493667397057,0.41147962780152003,0.4311036731231004,57,49,1397,0.26855797236612383,1.4811148523324646,0.7739884933504239,COMPLETE
64,0.397440172354524,0.46668807049432887,2024-12-11 12:13:08.216328,2024-12-11 12:13:23.370867,0 days 00:00:15.154539,0.6926666792817981,0.24516805341235293,0.3007815678151433,75,39,419,0.012530223389814354,0.7815257637658525,0.7327632527386254,COMPLETE
65,0.3636139829539444,0.48986678207514034,2024-12-11 12:13:23.371611,2024-12-11 12:13:48.842288,0 days 00:00:25.470677,0.6582662295094797,0.5329160143938605,0.4964607964351407,7,23,1121,0.3636364526311624,0.4185369153461642,0.7575409338061191,COMPLETE
66,0.19894907316284502,0.6401631171124909,2024-12-11 12:13:48.842989,2024-12-11 12:13:56.827519,0 days 00:00:07.984530,0.632195113516272,0.28372368141017057,0.9962649194234265,49,27,166,2.0594194197658355,1.2311009804098036,0.6969875046599219,COMPLETE
67,0.29457419848390176,0.554812352428079,2024-12-11 12:13:56.828254,2024-12-11 12:14:30.274760,0 days 00:00:33.446506,0.6032332781587351,0.0076476936694692965,0.7396825135030825,67,21,1265,1.4094812713426916,1.4169233540264667,0.6832539969699375,COMPLETE
68,0.4514582295384465,0.44091113063057746,2024-12-11 12:14:30.275536,2024-12-11 12:14:56.164439,0 days 00:00:25.888903,0.5719438312022219,0.11533930053272487,0.15474329260134084,54,47,678,1.5997471762960764,2.243792335826245,0.7157211022932193,COMPLETE
69,0.42781790104604916,0.44936900461304835,2024-12-11 12:14:56.165160,2024-12-11 12:15:19.968920,0 days 00:00:23.803760,0.8374933139913281,0.5541702282807546,0.2363562247728937,34,25,912,0.16474557041768534,1.936795786872172,0.8035223801122043,COMPLETE
70,0.40618887953487376,0.45968942059941104,2024-12-11 12:15:19.969620,2024-12-11 12:15:50.370625,0 days 00:00:30.401005,0.6408600691677269,0.3583804672865005,0.39177173904040796,43,16,1336,1.8700922728899951,1.1571608328690368,0.8878000232018072,COMPLETE
71,0.49833111798392293,0.4205103323462124,2024-12-11 12:15:50.371345,2024-12-11 12:16:23.841451,0 days 00:00:33.470106,0.6981458496885312,0.18378632461647415,0.05673612294159444,3,23,862,0.4453204028611386,1.7013916874838348,0.7211084740042896,COMPLETE
72,0.5061759139340142,0.41744398660790294,2024-12-11 12:16:23.842177,2024-12-11 12:16:55.284685,0 days 00:00:31.442508,0.7055896834630664,0.19746039510729374,0.036516402449683016,3,3,796,0.6330750766406277,1.7748157350660794,0.7186383879491997,COMPLETE
73,0.5036720686870472,0.41825696055793776,2024-12-11 12:16:55.285388,2024-12-11 12:17:26.937033,0 days 00:00:31.651645,0.7010250396878734,0.2652287591273301,0.03712595944736909,3,3,793,0.6674871390361292,2.3295947267215995,0.7269166807837995,COMPLETE
74,0.2389039734147787,0.6237919677566846,2024-12-11 12:17:26.937736,2024-12-11 12:17:46.940859,0 days 00:00:20.003123,0.7081708289888035,0.2644798095699019,0.9490942509591322,3,3,817,0.6743621505925974,1.7820360204035197,0.7283783397954303,COMPLETE
75,0.4698978649584452,0.4452600554885975,2024-12-11 12:17:46.941562,2024-12-11 12:18:11.818320,0 days 00:00:24.876758,0.6900841686672073,2.81803033619549,0.030168058327409042,28,5,799,1.1307127990185903,2.321851749280359,0.7138565461064287,COMPLETE
76,0.2157989970476982,0.5902062797752505,2024-12-11 12:18:11.819042,2024-12-11 12:18:31.719110,0 days 00:00:19.900068,0.7491584032876404,0.1797947026318112,0.8527270374230886,39,3,715,1.0116182784930094,2.4251350367598117,0.7440048479658441,COMPLETE
77,0.28159220753442005,0.5407229152807133,2024-12-11 12:18:31.719864,2024-12-11 12:18:48.048464,0 days 00:00:16.328600,0.67775508476918,0.3460388329640217,0.6411688317153902,71,8,579,0.8026110482465008,2.0572391825601146,0.6908963557371153,COMPLETE
78,0.47093492436249207,0.4370513780852406,2024-12-11 12:18:48.049258,2024-12-11 12:19:31.302634,0 days 00:00:43.253376,0.7227366925705573,0.09053202881803908,0.07920145017076174,13,2,954,0.9290657451219912,1.6932477646489175,0.6634698771590625,COMPLETE
79,0.4245575465165376,0.4623844913815007,2024-12-11 12:19:31.303366,2024-12-11 12:19:50.239561,0 days 00:00:18.936195,0.8559156411379742,0.2143897888847036,0.5440467108076026,1,6,830,2.8861586172809615,2.1520615969190673,0.7037840272743668,COMPLETE
80,0.46229272401286303,0.4407231965865496,2024-12-11 12:19:50.240255,2024-12-11 12:20:15.673529,0 days 00:00:25.433274,0.7640521828809397,0.3294479210286665,0.1246326921849254,11,5,764,0.4805569395994639,1.8314209294105217,0.6794069225495742,COMPLETE
81,0.3856947453988563,0.4712612947287725,2024-12-11 12:20:15.674262,2024-12-11 12:20:35.326716,0 days 00:00:19.652454,0.7051733817625476,0.8397391148277545,0.5203894955236745,6,1,864,0.6123253805158665,0.03710939288042647,0.9265746987033252,COMPLETE
82,0.49166665497804046,0.42715296057047747,2024-12-11 12:20:35.327502,2024-12-11 12:20:59.849345,0 days 00:00:24.521843,0.8063908717985501,0.933404562938734,0.02501276186879037,4,8,583,2.6618597989733215,1.641718335342563,0.7269497323875165,COMPLETE
83,0.494691955636846,0.4214985030595173,2024-12-11 12:20:59.850058,2024-12-11 12:21:27.423904,0 days 00:00:27.573846,0.8175634863882213,0.4182935105657989,0.039444773762414724,3,4,693,2.527835570042869,1.927918862476773,0.7241203174003193,COMPLETE
84,0.4189517269439115,0.45606770288472126,2024-12-11 12:21:27.424621,2024-12-11 12:21:42.996641,0 days 00:00:15.572020,0.7355323009018921,2.30274509700215,0.44658793004261893,5,8,686,0.8244482426111022,1.9560957648408759,0.8164201248312363,COMPLETE
85,0.38476849679448,0.4665393950432053,2024-12-11 12:21:42.997348,2024-12-11 12:22:06.622997,0 days 00:00:23.625649,0.8188118108641425,1.0198797120150647,0.476015759802225,9,2,1013,1.5395512084622722,1.638084479373724,0.7782169778698382,COMPLETE
86,0.49249559889083516,0.4242500821813076,2024-12-11 12:22:06.623784,2024-12-11 12:22:37.424916,0 days 00:00:30.801132,0.6839742269024319,0.42466132062163053,0.030667469818931883,3,4,945,2.4506836509360888,1.7514058234090866,0.9612908276101407,COMPLETE
87,0.33236219014594615,0.5627987622967451,2024-12-11 12:22:37.425631,2024-12-11 12:22:57.113135,0 days 00:00:19.687504,0.8041016318537623,0.41082354103861013,0.0010539564046538746,2,10,613,0.6919191808294822,0.2056604947687981,0.6519717869405314,COMPLETE
88,0.46393135086543413,0.4507212530702769,2024-12-11 12:22:57.113871,2024-12-11 12:23:23.414522,0 days 00:00:26.300651,0.7767655489033791,2.914101741470744,0.03433458424654679,48,4,942,2.4688630370243274,1.7331928414673188,0.8709770450914505,COMPLETE
89,0.42081749572581584,0.45417066632418435,2024-12-11 12:23:23.415237,2024-12-11 12:23:36.269596,0 days 00:00:12.854359,0.6864502864457387,2.207790629162046,0.36153865015624415,61,5,506,1.3121276054260895,2.4841569720578645,0.6718986855843555,COMPLETE
90,0.4728663837011234,0.43919936540844107,2024-12-11 12:23:36.270375,2024-12-11 12:23:57.645984,0 days 00:00:21.375609,0.9821868702096064,2.0612399078084422,0.0980970759023187,52,7,768,0.33225788722244126,1.8052372117973698,0.7223850650516292,COMPLETE
91,0.33351056486639374,0.5100474162747725,2024-12-11 12:23:57.646760,2024-12-11 12:24:02.331505,0 days 00:00:04.684745,0.8783094162542693,0.6832646614054285,0.5810824491010398,3,2,84,0.589929961963558,1.60425674412944,0.6313515770387227,COMPLETE
92,0.44912759579967815,0.4419355418455632,2024-12-11 12:24:02.332246,2024-12-11 12:24:28.632504,0 days 00:00:26.300258,0.8148245359193256,0.09742312380911994,0.13364865011443194,64,4,468,0.7382372097533906,1.9993000683670128,0.6097685112296926,COMPLETE
93,0.36398880146252804,0.49239487437284435,2024-12-11 12:24:28.633252,2024-12-11 12:24:45.701244,0 days 00:00:17.067992,0.9316339894105636,2.626477256101662,0.6660767698028778,7,6,722,0.458040219039131,1.8350278990918358,0.6359708629150067,COMPLETE
94,0.33564586896493676,0.5094938874111159,2024-12-11 12:24:45.701999,2024-12-11 12:25:04.904892,0 days 00:00:19.202893,0.51806095433901,0.2146395334487927,0.7574563292737424,5,9,842,0.5189068351694235,1.8976911957071587,0.9613011039462556,COMPLETE
95,0.47177967935887544,0.4381071272049639,2024-12-11 12:25:04.905661,2024-12-11 12:25:30.094208,0 days 00:00:25.188547,0.712086418039205,2.4282068673439374,0.046807924101680984,57,37,909,0.8388930459579952,1.6942872482466815,0.6477258744150043,COMPLETE
96,0.47613057148313553,0.4350856210790254,2024-12-11 12:25:30.094934,2024-12-11 12:25:54.208541,0 days 00:00:24.113607,0.6993332117419186,0.9698333807850701,0.0745218397831433,41,3,673,0.9454514065732248,2.904107296473674,0.5745263175980451,COMPLETE
97,0.48780322352765015,0.4306340870629521,2024-12-11 12:25:54.209285,2024-12-11 12:27:04.224493,0 days 00:01:10.015208,0.8522168925019671,0.3016331825732722,0.020957321625763636,35,1,785,0.3851366721904719,1.5906680567657012,0.6882167249950434,COMPLETE
98,0.4494155727368455,0.44428136196520834,2024-12-11 12:27:04.225243,2024-12-11 12:27:21.460942,0 days 00:00:17.235699,0.8840352813135797,1.730313993697952,0.19111548152517244,9,4,612,1.0842057205595284,2.6411019473373143,0.6165790179887995,COMPLETE
99,0.4808150477379297,0.42699637803745977,2024-12-11 12:27:21.461700,2024-12-11 12:27:45.018240,0 days 00:00:23.556540,0.736277344044792,1.5754419167227447,0.11371507419778465,2,7,988,0.6491784581382241,0.5925760326358446,0.7484132379704248,COMPLETE
