number,values_0,values_1,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
71,0.2987260369311772,0.3924307183769118,2024-12-11 11:19:31.382738,2024-12-11 11:20:03.620938,0 days 00:00:32.238200,0.7552154631931296,1.3198987833320779,0.028010993247199585,13,29,1195,0.11885950861065431,1.8091943039867933,0.9261595089168077,COMPLETE
72,0.22819059248684206,0.41997836111967307,2024-12-11 11:20:03.621629,2024-12-11 11:20:18.721090,0 days 00:00:15.099461,0.780009657600169,1.5956233796056523,0.4022867580159169,48,35,691,1.276815123883447,1.799522344907293,0.8095075537470527,COMPLETE
73,0.25723871157906597,0.42186674854005296,2024-12-11 11:20:18.721765,2024-12-11 11:20:46.172102,0 days 00:00:27.450337,0.7328264263275778,1.9220619534640635,0.28103473613196817,6,44,1338,0.5481729926644957,2.074120027958206,0.5406516562471936,COMPLETE
74,0.22666882649653805,0.42864816715648535,2024-12-11 11:20:46.172812,2024-12-11 11:21:23.834298,0 days 00:00:37.661486,0.7449102061746381,0.8680008836556784,0.4656202747689526,56,15,1907,0.847115122685721,0.13615029014320346,0.7576171747434494,COMPLETE
75,0.29658408398691033,0.397192250725474,2024-12-11 11:21:23.835018,2024-12-11 11:21:46.209112,0 days 00:00:22.374094,0.7167036645294316,2.199697169551955,0.060379096851685896,2,18,1061,1.5129402940120207,2.7981160696050345,0.5664106078437514,COMPLETE
76,0.3134961562394502,0.3870192607985456,2024-12-11 11:21:46.209815,2024-12-11 11:22:39.564715,0 days 00:00:53.354900,0.8093331738362161,1.033238001525327,0.02551423737935566,19,32,1994,0.4394507340225682,1.9407473064136984,0.7418842385636074,COMPLETE
77,0.11794074060212759,0.5648822730016404,2024-12-11 11:22:39.565431,2024-12-11 11:23:10.434356,0 days 00:00:30.868925,0.7769177826582142,1.0424378888004258,0.715073895166535,19,9,1475,0.420679564154059,1.9460602136813958,0.516056484253885,COMPLETE
78,0.16493941969011325,0.45957633086034344,2024-12-11 11:23:10.435058,2024-12-11 11:23:31.596885,0 days 00:00:21.161827,0.977739309216886,0.7049076806739067,0.7886211578202831,11,13,985,1.8303727521578437,2.1133441838107427,0.8799455108362535,COMPLETE
79,0.217076809500735,0.4384368080036799,2024-12-11 11:23:31.597636,2024-12-11 11:23:59.429740,0 days 00:00:27.832104,0.6754642956296186,0.40896740245031016,0.6297714230132369,21,33,1396,2.781249714566842,2.4916852061045516,0.9978949322140531,COMPLETE
80,0.13133028625928939,0.5399693565339345,2024-12-11 11:23:59.430436,2024-12-11 11:24:39.861839,0 days 00:00:40.431403,0.9275642802768167,1.1299669684141769,0.5674376603723732,6,42,1969,0.252311995589763,1.5301598625231427,0.5274227400092854,COMPLETE
