number,values_0,values_1,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_lr,params_n_layers,params_neurons,state
67,0.4954066975476444,0.406033500191722,2024-12-11 16:44:57.801846,2024-12-11 16:45:20.289056,0 days 00:00:22.487210,16,0.05,0.00012892585638104426,3,1900,COMPLETE
68,0.5109905568680722,0.3923297475013875,2024-12-11 16:45:20.293321,2024-12-11 16:45:46.688426,0 days 00:00:26.395105,16,0.1,0.00045627100361417147,3,1000,COMPLETE
69,0.4756923816842497,0.41953049680199755,2024-12-11 16:45:46.692031,2024-12-11 16:45:58.209947,0 days 00:00:11.517916,128,0.0,0.00015881536012532052,2,1500,COMPLETE
70,0.5118469236782233,0.40109621246449345,2024-12-11 16:45:58.213028,2024-12-11 16:46:27.794278,0 days 00:00:29.581250,16,0.1,0.0003588360892323611,3,1400,COMPLETE
71,0.5062058222339336,0.3973437167935517,2024-12-11 16:46:27.795156,2024-12-11 16:47:01.056340,0 days 00:00:33.261184,16,0.1,0.00035802605428151836,3,1400,COMPLETE
72,0.509711992755127,0.38842777781070204,2024-12-11 16:47:01.060492,2024-12-11 16:47:32.132658,0 days 00:00:31.072166,16,0.05,0.0004158041445593507,3,1600,COMPLETE
73,0.4907301520426791,0.4029056979149816,2024-12-11 16:47:32.136697,2024-12-11 16:47:58.347359,0 days 00:00:26.210662,16,0.05,0.000306949245638296,2,1600,COMPLETE
74,0.46935912120845646,0.4336653199152474,2024-12-11 16:47:58.350449,2024-12-11 16:48:12.077352,0 days 00:00:13.726903,128,0.5,0.00026672352000945484,1,1700,COMPLETE
75,0.506181480480574,0.3997743676657709,2024-12-11 16:48:12.079197,2024-12-11 16:48:45.954773,0 days 00:00:33.875576,16,0.05,0.0004196541673311446,3,1500,COMPLETE
76,0.4842677408115977,0.41820343050604497,2024-12-11 16:48:45.957108,2024-12-11 16:49:06.672328,0 days 00:00:20.715220,16,0.0,0.0003294710879051703,3,1400,COMPLETE
77,0.46105416610927696,0.42119331183433883,2024-12-11 16:49:06.676505,2024-12-11 16:49:24.618179,0 days 00:00:17.941674,16,0.05,0.00036773645393071964,1,1600,COMPLETE
78,0.4856433129685806,0.4078486311103006,2024-12-11 16:49:24.620236,2024-12-11 16:49:38.966414,0 days 00:00:14.346178,128,0.0,0.0005605366107360047,3,800,COMPLETE
79,0.494472109495607,0.40257043075082066,2024-12-11 16:49:38.969771,2024-12-11 16:50:03.977018,0 days 00:00:25.007247,16,0.05,0.0004751522851279786,2,1800,COMPLETE
80,0.507599839218906,0.4024649543584136,2024-12-11 16:50:03.977923,2024-12-11 16:50:26.534329,0 days 00:00:22.556406,16,0.1,0.00033335566587513706,3,1000,COMPLETE
81,0.49833957868479006,0.43620949423082206,2024-12-11 16:50:26.538042,2024-12-11 16:50:44.957342,0 days 00:00:18.419300,32,0.35000000000000003,0.0006204206210169621,3,1100,COMPLETE
82,0.5071300340212168,0.39062014300526976,2024-12-11 16:50:44.960750,2024-12-11 16:51:08.876908,0 days 00:00:23.916158,16,0.1,0.00030607180569085983,3,1300,COMPLETE
83,0.4597696639792236,0.4584771819561742,2024-12-11 16:51:08.879063,2024-12-11 16:51:28.726943,0 days 00:00:19.847880,16,0.45,0.00030048151397321535,3,1300,COMPLETE
84,0.5057953640456263,0.4039276059362426,2024-12-11 16:51:28.731099,2024-12-11 16:51:48.591275,0 days 00:00:19.860176,128,0.05,0.0002730233229189808,3,1500,COMPLETE
85,0.49909856007330966,0.40421396821061706,2024-12-11 16:51:48.595198,2024-12-11 16:52:17.305226,0 days 00:00:28.710028,16,0.1,0.0003231384652862232,3,1700,COMPLETE
86,0.4916323314864429,0.41084022382117513,2024-12-11 16:52:17.307882,2024-12-11 16:52:40.919552,0 days 00:00:23.611670,16,0.0,0.00040501079096643046,2,1400,COMPLETE
87,0.4509117847843472,0.42933895798718114,2024-12-11 16:52:40.923008,2024-12-11 16:52:54.481063,0 days 00:00:13.558055,32,0.05,0.0005207653018567595,1,1900,COMPLETE
88,0.47569182483987965,0.43271459952713043,2024-12-11 16:52:54.483737,2024-12-11 16:53:21.317728,0 days 00:00:26.833991,16,0.30000000000000004,0.00043631398965185886,3,1600,COMPLETE
